id	trait	prot_name	chromosome_name	transcription_start_site	file
SeqId_7873_32	Q96PF2	TSSK2	22	19131308	SeqId_7873_32
SeqId_7875_86	P08567	PLEK	2	68365282	SeqId_7875_86
SeqId_7878_2	P60468	SEC61B	9	99222064	SeqId_7878_2
SeqId_7879_12	P08684	CYP3A4	7	99767822	SeqId_7879_12
SeqId_7880_9	P25786	PSMA1	11	14511031	SeqId_7880_9
SeqId_7881_244	Q8N5Y8	PARP16	15	65261007	SeqId_7881_244
SeqId_7886_26	O15269	SPTLC1	9	92038458	SeqId_7886_26
SeqId_7887_57	P10606	COX5B	2	97646062	SeqId_7887_57
SeqId_7888_58	Q9Y2R0	COA3	17	42798690	SeqId_7888_58
SeqId_7890_68	Q8N608	DPP10	2	114442299	SeqId_7890_68
SeqId_7891_45	P19224	UGT1A6	2	233691607	SeqId_7891_45
SeqId_7892_132	A2RU67	KIAA1467	12	13044381	SeqId_7892_132
SeqId_7894_155	P11487	FGF3	11	69817550	SeqId_7894_155
SeqId_7895_108	Q8TCY5	MRAP	21	32291813	SeqId_7895_108
SeqId_7898_29	Q8TC05	MDM1	12	68295323	SeqId_7898_29
SeqId_7903_18	Q15836	VAMP3	1	7771296	SeqId_7903_18
SeqId_7905_30	P00738	HP	16	72054505	SeqId_7905_30
SeqId_7910_41	Q9P244	LRFN1	19	39315336	SeqId_7910_41
SeqId_7911_29	Q8IWT1	SCN4B	11	118141864	SeqId_7911_29
SeqId_7916_10	P31151	S100A7	1	153459874	SeqId_7916_10
SeqId_7917_17	O75976	CPD	17	30378927	SeqId_7917_17
SeqId_7918_114	P04745	AMY1A	1	103655290	SeqId_7918_114
SeqId_7920_30	Q92186	ST8SIA2	15	92393881	SeqId_7920_30
SeqId_7921_65	Q86VR8	FJX1	11	35618460	SeqId_7921_65
SeqId_7922_5	P35318	ADM	11	10305073	SeqId_7922_5
SeqId_7923_41	Q9C0C4	SEMA4C	2	96862447	SeqId_7923_41
SeqId_7924_7	P09693	CD3G	11	118344344	SeqId_7924_7
SeqId_7925_18	A6NFE2	SMCO2	12	27466810	SeqId_7925_18
SeqId_7926_13	P49223	SPINT3	20	45515622	SeqId_7926_13
SeqId_7927_16	Q9BVH7	ST6GALNAC5	1	76867480	SeqId_7927_16
SeqId_7928_183	O60507	TPST1	7	66205317	SeqId_7928_183
SeqId_7930_3	Q9Y3B2	EXOSC1	10	97445833	SeqId_7930_3
SeqId_7932_23	Q8NBV8	SYT8	11	1828307	SeqId_7932_23
SeqId_7933_75	Q9P0K1	ADAM22	7	87934143	SeqId_7933_75
SeqId_7934_11	Q9ULP0	NDRG4	16	58462846	SeqId_7934_11
SeqId_7935_26	O95461	LARGE	22	33221751	SeqId_7935_26
SeqId_7939_1	A1A4F0	PQLC2L	3	157543246	SeqId_7939_1
SeqId_7943_16	Q86UP6	CUZD1	10	122838098	SeqId_7943_16
SeqId_7944_1	Q8N743	KIR3DL3	19	54724479	SeqId_7944_1
SeqId_7945_10	Q9H2E6	SEMA6A	5	116449646	SeqId_7945_10
SeqId_7947_19	Q96N21	ENTHD2	17	81231677	SeqId_7947_19
SeqId_7948_129	A6NH11	GLTPD2	17	4788964	SeqId_7948_129
SeqId_7950_142	Q6UXG8	BTNL9	5	181040225	SeqId_7950_142
SeqId_7952_2	Q96AJ9	VTI1A	10	112446998	SeqId_7952_2
SeqId_7953_20	Q13291	SLAMF1	1	160646958	SeqId_7953_20
SeqId_7955_195	P19827	ITIH1	3	52777595	SeqId_7955_195
SeqId_7956_11	Q5TGZ0	MINOS1	1	19484403	SeqId_7956_11
SeqId_7957_2	Q8WXD2	SCG3	15	51681492	SeqId_7957_2
SeqId_7959_34	Q9ULB5	CDH7	18	65750252	SeqId_7959_34
SeqId_7962_11	P0C7L1	SPINK8	3	48328341	SeqId_7962_11
SeqId_7968_15	O95727	CRTAM	11	122838500	SeqId_7968_15
SeqId_7969_163	Q8NEX6	WFDC11	20	45667177	SeqId_7969_163
SeqId_7970_315	Q13508	ART3	4	76011184	SeqId_7970_315
SeqId_7975_97	Q6ZN44	UNC5A	5	176810519	SeqId_7975_97
SeqId_7976_19	Q9P0K9	FRRS1L	9	109148263	SeqId_7976_19
SeqId_7980_72	Q9NY97	B3GNT2	2	62196115	SeqId_7980_72
SeqId_7981_230	Q96L58	B3GALT6	1	1232237	SeqId_7981_230
SeqId_7982_10	Q9BYC8	MRPL32	7	42932376	SeqId_7982_10
SeqId_7983_1	Q9Y5F6	PCDHGC5	5	141489121	SeqId_7983_1
SeqId_7986_98	Q9Y3Q0	NAALAD2	11	90131515	SeqId_7986_98
SeqId_7989_5	A1L170	C1orf226	1	162378841	SeqId_7989_5
SeqId_7991_54	Q8N6M8	IQCF1	3	51903335	SeqId_7991_54
SeqId_7993_23	Q6HA08	ASTL	2	96137777	SeqId_7993_23
SeqId_7994_41	Q86YB8	ERO1LB	1	236226495	SeqId_7994_41
SeqId_7995_16	B2RUY7	VWC2L	2	214411054	SeqId_7995_16
SeqId_7997_118	Q14184	DOC2B	17	162172	SeqId_7997_118
SeqId_7999_23	P49961	ENTPD1	10	95711779	SeqId_7999_23
SeqId_8002_27	Q9H3S3	TMPRSS5	11	113693737	SeqId_8002_27
SeqId_8003_57	Q8N145	LGI3	8	22156677	SeqId_8003_57
SeqId_8004_15	O14556	GAPDHS	19	35533455	SeqId_8004_15
SeqId_8005_1	P84157	MXRA7	17	76688705	SeqId_8005_1
SeqId_8006_12	Q9NXW2	DNAJB12	10	72336865	SeqId_8006_12
SeqId_8007_19	P07858	CTSB	8	11845793	SeqId_8007_19
SeqId_8008_28	O00198	HRK	12	116878497	SeqId_8008_28
SeqId_8009_121	Q15526	SURF1	9	133354253	SeqId_8009_121
SeqId_8011_96	Q6ZNF0	PAPL	19	39083913	SeqId_8011_96
SeqId_8013_9	Q9H0V9	LMAN2L	2	96711914	SeqId_8013_9
SeqId_8014_359	Q5SRI9	MANEA	6	95577535	SeqId_8014_359
SeqId_8016_19	Q9NNZ3	DNAJC4	11	64230278	SeqId_8016_19
SeqId_8017_23	Q96CU9	FOXRED1	11	126269055	SeqId_8017_23
SeqId_8018_43	Q96IQ7	VSIG2	11	124752193	SeqId_8018_43
SeqId_8019_73	Q9NZ72	STMN3	20	63652394	SeqId_8019_73
SeqId_8021_59	Q6P1L8	MRPL14	6	44127452	SeqId_8021_59
SeqId_8024_64	O60704	TPST2	22	26540871	SeqId_8024_64
SeqId_8028_22	Q9NQ38	SPINK5	5	148025683	SeqId_8028_22
SeqId_8032_23	P59942	MCCD1	6	31528962	SeqId_8032_23
SeqId_8033_1	Q9H819	DNAJC18	5	139414239	SeqId_8033_1
SeqId_8034_6	A6NNA5	DRGX	10	49395451	SeqId_8034_6
SeqId_8035_6	Q9H425	C1orf198	1	230856036	SeqId_8035_6
SeqId_8036_75	P01225	FSHB	11	30231016	SeqId_8036_75
SeqId_8039_41	Q8N128	FAM177A1	14	35044907	SeqId_8039_41
SeqId_8040_9	Q68G75	LEMD1	1	205420574	SeqId_8040_9
SeqId_8042_88	Q5DT21	SPINK9	5	148321203	SeqId_8042_88
SeqId_8043_153	P49747	COMP	19	18787035	SeqId_8043_153
SeqId_8045_3	Q8N743	KIR3DL3	19	54724479	SeqId_8045_3
SeqId_8046_9	P09382	LGALS1	22	37675636	SeqId_8046_9
SeqId_8048_9	Q8N4E7	FTMT	5	121851882	SeqId_8048_9
SeqId_8051_10	Q8N302	AGGF1	5	77029251	SeqId_8051_10
SeqId_8053_16	Q8TBM8	DNAJB14	4	99906597	SeqId_8053_16
SeqId_8055_33	P98153	DGCR2	22	19057053	SeqId_8055_33
SeqId_8059_1	P40225	THPO	3	184373437	SeqId_8059_1
SeqId_8060_7	O14511	NRG2	5	139871803	SeqId_8060_7
SeqId_8061_102	Q6P995	FAM171B	2	186694060	SeqId_8061_102
SeqId_8062_15	Q9NVM1	EVA1B	1	36323615	SeqId_8062_15
SeqId_8064_125	P15151	PVR	19	44643798	SeqId_8064_125
SeqId_8065_245	P0C8F1	PATE4	11	125833316	SeqId_8065_245
SeqId_8066_38	Q86SS6	SYT9	11	7238778	SeqId_8066_38
SeqId_8067_21	Q9Y6H6	KCNE3	11	74462367	SeqId_8067_21
SeqId_8068_43	Q6NSJ0	KIAA1161	9	34372832	SeqId_8068_43
SeqId_8069_85	P07766	CD3E	11	118304730	SeqId_8069_85
SeqId_8070_88	P78352	DLG4	17	7192210	SeqId_8070_88
SeqId_8071_114	Q9Y5E2	PCDHB7	5	141172644	SeqId_8071_114
SeqId_8074_32	Q9BUB7	TMEM70	8	73972437	SeqId_8074_32
SeqId_8076_4	Q8IXA5	SPACA3	17	32970376	SeqId_8076_4
SeqId_8079_39	Q8N140	EID3	12	104303739	SeqId_8079_39
SeqId_8080_24	Q1L6U9	MSMP	9	35754276	SeqId_8080_24
SeqId_8081_55	Q8N7P1	PLD5	1	242265433	SeqId_8081_55
SeqId_8086_49	Q9Y287	ITM2B	13	48232612	SeqId_8086_49
SeqId_8087_250	O43567	RNF13	3	149812708	SeqId_8087_250
SeqId_8088_56	Q8IVY1	C1orf210	1	43285581	SeqId_8088_56
SeqId_8089_173	P22736	NR4A1	12	52022832	SeqId_8089_173
SeqId_8093_13	Q6NSJ0	KIAA1161	9	34372832	SeqId_8093_13
SeqId_8094_20	Q8N5K1	CISD2	4	102868974	SeqId_8094_20
SeqId_8097_77	Q5VXI9	LIPN	10	88761406	SeqId_8097_77
SeqId_8098_37	P24557	TBXAS1	7	139777051	SeqId_8098_37
SeqId_8099_42	Q9BUD6	SPON2	4	1171070	SeqId_8099_42
SeqId_8100_15	Q7Z4H4	ADM2	22	50481543	SeqId_8100_15
SeqId_8102_239	Q6ZWK4	C1orf186	1	206053173	SeqId_8102_239
SeqId_8104_21	Q13651	IL10RA	11	117986348	SeqId_8104_21
SeqId_8106_15	P43307	SSR1	6	7289850	SeqId_8106_15
SeqId_8107_12	Q8WY98	TMEM234	1	32215795	SeqId_8107_12
SeqId_8219_14	O60844	ZG16	16	29778256	SeqId_8219_14
SeqId_8220_15	Q96D05	C10orf35	10	69630247	SeqId_8220_15
SeqId_8221_19	P14174	MIF	22	23894383	SeqId_8221_19
SeqId_8222_49	Q6ZTQ4	CDHR3	7	105876796	SeqId_8222_49
SeqId_8225_86	P29323	EPHB2	1	22710839	SeqId_8225_86
SeqId_8229_1	Q4G148	GXYLT1	12	42144712	SeqId_8229_1
SeqId_8231_122	P17948	FLT1	13	28308434	SeqId_8231_122
SeqId_8233_2	Q86UX2	ITIH5	10	7570400	SeqId_8233_2
SeqId_8235_48	P05060	CHGB	20	5911510	SeqId_8235_48
SeqId_8236_8	Q8TCD1	C18orf32	18	49486613	SeqId_8236_8
SeqId_8237_56	Q6X4U4	SOSTDC1	7	16465738	SeqId_8237_56
SeqId_8242_9	P0C7M8	CLEC2L	7	139523685	SeqId_8242_9
SeqId_8243_55	P00995	SPINK1	5	147828130	SeqId_8243_55
SeqId_8244_16	Q9BYC5	FUT8	14	65410592	SeqId_8244_16
SeqId_8245_27	Q9UMF0	ICAM5	19	10289952	SeqId_8245_27
SeqId_8248_222	Q08ET2	SIGLEC14	19	51645577	SeqId_8248_222
SeqId_8249_124	Q9UM73	ALK	2	29223394	SeqId_8249_124
SeqId_8250_2	Q12913	PTPRJ	11	47980558	SeqId_8250_2
SeqId_8252_2	Q6P988	NOTUM	17	81959810	SeqId_8252_2
SeqId_8253_2	Q8WZA1	POMGNT1	1	46189567	SeqId_8253_2
SeqId_8255_34	Q9Y6F6	MRVI1	11	10594023	SeqId_8255_34
SeqId_8258_22	Q8NBZ7	UXS1	2	106097710	SeqId_8258_22
SeqId_8261_51	P27105	STOM	9	121370250	SeqId_8261_51
SeqId_8263_64	Q8TAI1	TYMSOS	18	642518	SeqId_8263_64
SeqId_8265_225	P42167	TMPO	12	98515512	SeqId_8265_225
SeqId_8268_98	Q9Y663	HS3ST3A1	17	13556043	SeqId_8268_98
SeqId_8269_327	Q6UWY0	ARSK	5	95555101	SeqId_8269_327
SeqId_8272_22	P56937	HSD17B7	1	162790702	SeqId_8272_22
SeqId_8273_84	Q8NI17	IL31RA	5	55851357	SeqId_8273_84
SeqId_8274_64	O15400	STX7	6	132513065	SeqId_8274_64
SeqId_8275_31	Q5VY43	PEAR1	1	156893698	SeqId_8275_31
SeqId_8285_64	P18509	ADCYAP1	18	904871	SeqId_8285_64
SeqId_8288_27	P02749	APOH	17	66220630	SeqId_8288_27
SeqId_8289_8	Q14956	GPNMB	7	23235967	SeqId_8289_8
SeqId_8296_117	Q7Z4H8	KDELC2	11	108482058	SeqId_8296_117
SeqId_8297_8	Q8IXB1	DNAJC10	2	182716041	SeqId_8297_8
SeqId_8298_8	Q8WWF3	SSMEM1	7	130206344	SeqId_8298_8
SeqId_8299_66	P59901	LILRA4	19	54337448	SeqId_8299_66
SeqId_8300_82	O75381	PEX14	1	10472288	SeqId_8300_82
SeqId_8303_102	Q9HB07	C12orf10	12	53299695	SeqId_8303_102
SeqId_8304_50	O00300	TNFRSF11B	8	118929073	SeqId_8304_50
SeqId_8305_18	Q8IWU5	SULF2	20	47657567	SeqId_8305_18
SeqId_8307_47	Q9H3H3	C11orf68	11	65918360	SeqId_8307_47
SeqId_8309_12	Q12794	HYAL1	3	50303572	SeqId_8309_12
SeqId_8315_5	Q8N690	DEFB119	20	31390483	SeqId_8315_5
SeqId_8318_13	Q7Z699	SPRED1	15	38252836	SeqId_8318_13
SeqId_8320_5	Q9NWH9	SLTM	15	58887007	SeqId_8320_5
SeqId_8321_27	Q8N446	ZNF843	16	31442789	SeqId_8321_27
SeqId_8323_163	Q07654	TFF3	21	42313686	SeqId_8323_163
SeqId_8325_37	P08319	ADH4	4	99136537	SeqId_8325_37
SeqId_8326_63	Q6IA17	SIGIRR	11	406370	SeqId_8326_63
SeqId_8327_26	Q9H4A9	DPEP2	16	67993863	SeqId_8327_26
SeqId_8328_9	Q9HBU6	ETNK1	12	22625075	SeqId_8328_9
SeqId_8334_65	Q8WWU5	TCP11	6	35121045	SeqId_8334_65
SeqId_8336_267	Q8IYS0	GRAMD1C	3	113828182	SeqId_8336_267
SeqId_8337_65	Q92729	PTPRU	1	29236516	SeqId_8337_65
SeqId_8340_9	Q30KQ9	DEFB110	6	50021935	SeqId_8340_9
SeqId_8343_224	Q9BWT3	PAPOLG	2	60756253	SeqId_8343_224
SeqId_8345_27	Q96SL4	GPX7	1	52602371	SeqId_8345_27
SeqId_8346_9	Q9UHL4	DPP7	9	137112215	SeqId_8346_9
SeqId_8347_222	Q9H1M3	DEFB129	20	227258	SeqId_8347_222
SeqId_8351_17	Q6UWY2	PRSS57	19	695461	SeqId_8351_17
SeqId_8352_26	Q96PQ1	SIGLEC12	19	51500373	SeqId_8352_26
SeqId_8353_15	O60939	SCN2B	11	118162518	SeqId_8353_15
SeqId_8355_80	B1AKI9	ISM1	20	13221274	SeqId_8355_80
SeqId_8356_88	P01178	OXT	20	3071620	SeqId_8356_88
SeqId_8357_43	Q9BR01	SULT4A1	22	43838913	SeqId_8357_43
SeqId_8358_30	P30048	PRDX3	10	119170988	SeqId_8358_30
SeqId_8360_169	O76036	NCR1	19	54906148	SeqId_8360_169
SeqId_8363_18	A8MWY0	KIAA1324L	7	86892935	SeqId_8363_18
SeqId_8364_74	Q9Y2C2	UST	6	148747030	SeqId_8364_74
SeqId_8366_19	Q9H7X2	C1orf115	1	220690363	SeqId_8366_19
SeqId_8368_102	P20333	TNFRSF1B	1	12166991	SeqId_8368_102
SeqId_8369_102	Q14118	DAG1	3	49468703	SeqId_8369_102
SeqId_8372_29	Q96JP9	CDHR1	10	84194537	SeqId_8372_29
SeqId_8374_5	P08138	NGFR	17	49495293	SeqId_8374_5
SeqId_8376_25	P01229	LHB	19	49016820	SeqId_8376_25
SeqId_8380_244	P80370	DLK1	14	100725705	SeqId_8380_244
SeqId_8382_47	Q8IW41	MAPKAPK5	12	111842228	SeqId_8382_47
SeqId_8383_20	C9JXX5	C11orf94	11	45907271	SeqId_8383_20
SeqId_8386_11	Q8WXA2	PATE1	11	125746279	SeqId_8386_11
SeqId_8388_24	Q9UBP0	SPAST	2	32063547	SeqId_8388_24
SeqId_8389_8	Q0VAA2	LRRC74A	14	76826372	SeqId_8389_8
SeqId_8390_25	P24310	COX7A1	19	36152025	SeqId_8390_25
SeqId_8391_12	Q30KQ5	DEFB115	20	31257664	SeqId_8391_12
SeqId_8394_56	P10153	RNASE2	14	20955487	SeqId_8394_56
SeqId_8397_147	Q6ZRP7	QSOX2	9	136224877	SeqId_8397_147
SeqId_8398_277	P49788	RARRES1	3	158705708	SeqId_8398_277
SeqId_8399_6	O94768	STK17B	2	196156647	SeqId_8399_6
SeqId_8400_74	P07492	GRP	18	59220158	SeqId_8400_74
SeqId_8403_18	P49327	FASN	17	82079378	SeqId_8403_18
SeqId_8404_102	Q9H3K6	BOLA2	16	29454562	SeqId_8404_102
SeqId_8405_108	O14672	ADAM10	15	58621504	SeqId_8405_108
SeqId_8406_17	P05019	IGF1	12	102415746	SeqId_8406_17
SeqId_8409_3	Q6UXX9	RSPO2	8	107989555	SeqId_8409_3
SeqId_8424_269	P35222	CTNNB1	3	41194741	SeqId_8424_269
SeqId_8427_118	Q9BXY4	RSPO3	6	127118671	SeqId_8427_118
SeqId_8428_102	Q9P121	NTM	11	131370478	SeqId_8428_102
SeqId_8429_16	Q9Y2T1	AXIN2	17	65536682	SeqId_8429_16
SeqId_8446_4	P18509	ADCYAP1	18	904871	SeqId_8446_4
SeqId_8447_11	Q9UBU3	GHRL	3	10289807	SeqId_8447_11
SeqId_8450_36	P18509	ADCYAP1	18	904871	SeqId_8450_36
SeqId_8458_111	P37840	SNCA	4	89771957	SeqId_8458_111
SeqId_8459_10	P22004	BMP6	6	7726099	SeqId_8459_10
SeqId_8462_18	P01241	GH1	17	63918668	SeqId_8462_18
SeqId_8464_31	Q2I0M5	RSPO4	20	1002264	SeqId_8464_31
SeqId_8465_52	P09668	CTSH	15	78926904	SeqId_8465_52
SeqId_8468_19	P07288	KLK3	19	50854915	SeqId_8468_19
SeqId_8469_41	P18065	IGFBP2	2	216632828	SeqId_8469_41
SeqId_8470_213	O60930	RNASEH1	2	3552308	SeqId_8470_213
SeqId_8476_11	P10645	CHGA	14	92923150	SeqId_8476_11
SeqId_8479_4	P09238	MMP10	11	102780628	SeqId_8479_4
SeqId_8480_29	Q12805	EFEMP1	2	55917780	SeqId_8480_29
SeqId_8484_24	P41159	LEP	7	128241278	SeqId_8484_24
SeqId_8485_7	Q14145	KEAP1	19	10489435	SeqId_8485_7
SeqId_8520_8	Q9UKF2	ADAM30	1	119896515	SeqId_8520_8
SeqId_8529_1	O14763	TNFRSF10B	8	23027634	SeqId_8529_1
SeqId_8535_102	Q6E0U4	DMKN	19	35497933	SeqId_8535_102
SeqId_8556_5	Q9H6L5	FAM134B	5	16478065	SeqId_8556_5
SeqId_8565_160	Q9BX97	PLVAP	19	17366151	SeqId_8565_160
SeqId_8569_147	Q9NVJ2	ARL8B	3	5122245	SeqId_8569_147
SeqId_8587_21	Q6IE38	SPINK14	5	148169733	SeqId_8587_21
SeqId_8589_13	Q9H5V8	CDCP1	3	45139595	SeqId_8589_13
SeqId_8597_1	Q9P0T7	TMEM9	1	201145668	SeqId_8597_1
SeqId_8601_167	Q07954	LRP1	12	57128483	SeqId_8601_167
SeqId_8606_39	Q14956	GPNMB	7	23235967	SeqId_8606_39
SeqId_8631_13	Q96PL5	ERMAP	1	42817122	SeqId_8631_13
SeqId_8635_283	Q9BS86	ZPBP	7	49936161	SeqId_8635_283
SeqId_8646_61	Q86VH4	LRRTM4	2	77522210	SeqId_8646_61
SeqId_8653_132	Q9NNZ3	DNAJC4	11	64230278	SeqId_8653_132
SeqId_8654_13	O14672	ADAM10	15	58621504	SeqId_8654_13
SeqId_8659_68	O95866	G6B	6	31718594	SeqId_8659_68
SeqId_8660_5	Q9NRN5	OLFML3	1	113979391	SeqId_8660_5
SeqId_8664_36	Q504Y2	PKDCC	2	42048021	SeqId_8664_36
SeqId_8671_378	Q8IUR0	TRAPPC5	19	7680833	SeqId_8671_378
SeqId_8681_93	O15173	PGRMC2	4	128273061	SeqId_8681_93
SeqId_8686_342	Q53FT3	C11orf73	11	86302211	SeqId_8686_342
SeqId_8687_26	Q9NUM4	TMEM106B	7	12211270	SeqId_8687_26
SeqId_8690_25	P56539	CAV3	3	8733802	SeqId_8690_25
SeqId_8696_15	Q99999	GAL3ST1	22	30557586	SeqId_8696_15
SeqId_8697_38	P35052	GPC1	2	240435663	SeqId_8697_38
SeqId_8699_43	Q9NZV1	CRIM1	2	36355778	SeqId_8699_43
SeqId_8700_325	Q8NCW6	GALNT11	7	152025674	SeqId_8700_325
SeqId_8748_45	P04233	CD74	5	150412732	SeqId_8748_45
SeqId_8749_194	P15813	CD1D	1	158178030	SeqId_8749_194
SeqId_8750_46	P18206	VCL	10	73995193	SeqId_8750_46
SeqId_8754_5	P48645	NMU	4	55630462	SeqId_8754_5
SeqId_8758_2	Q9UN72	PCDHA7	5	140834248	SeqId_8758_2
SeqId_8759_29	Q9NPC4	A4GALT	22	42694986	SeqId_8759_29
SeqId_8760_10	Q9BTE7	DCUN1D5	11	103082839	SeqId_8760_10
SeqId_8766_29	A6NI73	LILRA5	19	54311663	SeqId_8766_29
SeqId_8767_44	P42892	ECE1	1	21222081	SeqId_8767_44
SeqId_8768_4	O95999	BCL10	1	85275750	SeqId_8768_4
SeqId_8772_5	P52799	EFNB2	13	106516447	SeqId_8772_5
SeqId_8773_172	Q9NT22	EMILIN3	20	41366818	SeqId_8773_172
SeqId_8775_61	Q8N5W8	FAM24B	10	122879581	SeqId_8775_61
SeqId_8776_10	O75477	ERLIN1	10	100186029	SeqId_8776_10
SeqId_8778_3	Q13253	NOG	17	56593699	SeqId_8778_3
SeqId_8780_2	Q9P2E7	PCDH10	4	133149294	SeqId_8780_2
SeqId_8784_7	Q6UWZ7	FAM175A	4	83469901	SeqId_8784_7
SeqId_8785_1	Q96C12	ARMC5	16	31458080	SeqId_8785_1
SeqId_8786_6	Q6P995	FAM171B	2	186694060	SeqId_8786_6
SeqId_8791_151	P35218	CA5A	16	87892268	SeqId_8791_151
SeqId_8794_13	P16444	DPEP1	16	89613308	SeqId_8794_13
SeqId_8795_48	P02786	TFRC	3	196055214	SeqId_8795_48
SeqId_8800_14	Q96AE7	TTC17	11	43358920	SeqId_8800_14
SeqId_8803_61	Q15223	PVRL1	11	119638200	SeqId_8803_61
SeqId_8804_39	Q9P218	COL20A1	20	63293186	SeqId_8804_39
SeqId_8807_13	Q13596	SNX1	15	64094123	SeqId_8807_13
SeqId_8810_26	Q14CZ8	HEPACAM	11	124924926	SeqId_8810_26
SeqId_8811_24	Q13145	BAMBI	10	28677510	SeqId_8811_24
SeqId_8813_160	P10599	TXN	9	110245116	SeqId_8813_160
SeqId_8814_33	Q6NUJ1	PSAPL1	4	7434930	SeqId_8814_33
SeqId_8815_1	Q6UWY5	OLFML1	11	7485388	SeqId_8815_1
SeqId_8817_29	Q7Z7K6	CENPV	17	16344742	SeqId_8817_29
SeqId_8818_13	P38484	IFNGR2	21	33402896	SeqId_8818_13
SeqId_8825_4	Q9UKJ1	PILRA	7	100367530	SeqId_8825_4
SeqId_8828_21	Q6NXG1	ESRP1	8	94641074	SeqId_8828_21
SeqId_8832_55	Q10589	BST2	19	17404537	SeqId_8832_55
SeqId_8833_20	P50591	TNFSF10	3	172523310	SeqId_8833_20
SeqId_8834_58	P27824	CANX	5	179678628	SeqId_8834_58
SeqId_8837_8	O75121	MFAP3L	4	170003756	SeqId_8837_8
SeqId_8838_10	Q6P4E1	CASC4	15	44288719	SeqId_8838_10
SeqId_8839_4	O75431	MTX2	2	176269395	SeqId_8839_4
SeqId_8840_61	P09871	C1S	12	6988259	SeqId_8840_61
SeqId_8841_65	Q8IUL8	CILP2	19	19538248	SeqId_8841_65
SeqId_8842_16	Q8IYS0	GRAMD1C	3	113828182	SeqId_8842_16
SeqId_8843_34	Q9Y2G1	MYRF	11	61752642	SeqId_8843_34
SeqId_8845_2	O15072	ADAMTS3	4	72312255	SeqId_8845_2
SeqId_8850_5	Q5R387	PLA2G2C	1	20175169	SeqId_8850_5
SeqId_8852_10	Q8TAQ9	SUN3	7	47988963	SeqId_8852_10
SeqId_8853_2	Q9UMR7	CLEC4A	12	8123632	SeqId_8853_2
SeqId_8858_21	Q9NR55	BATF3	1	212687509	SeqId_8858_21
SeqId_8859_51	O75493	CA11	19	48638385	SeqId_8859_51
SeqId_8863_3	P27986	PIK3R1	5	68215756	SeqId_8863_3
SeqId_8864_59	Q5EE01	CENPW	6	126340174	SeqId_8864_59
SeqId_8866_53	Q9NXS2	QPCTL	19	45692666	SeqId_8866_53
SeqId_8867_18	P09466	PAEP	9	135561756	SeqId_8867_18
SeqId_8869_5	Q7KYR7	BTN2A1	6	26457904	SeqId_8869_5
SeqId_8870_38	P06748	NPM1	5	171387116	SeqId_8870_38
SeqId_8872_1	P60059	SEC61G	7	54759182	SeqId_8872_1
SeqId_8874_53	O75503	CLN5	13	76990660	SeqId_8874_53
SeqId_8876_51	P58401	NRXN2	11	64622796	SeqId_8876_51
SeqId_8877_22	P58658	EVA1C	21	32412006	SeqId_8877_22
SeqId_8878_48	Q96MU7	YTHDC1	4	68318721	SeqId_8878_48
SeqId_8882_1	P78536	ADAM17	2	9493153	SeqId_8882_1
SeqId_8885_6	Q8IZS8	CACNA2D3	3	54122547	SeqId_8885_6
SeqId_8887_21	Q9Y266	NUDC	1	26900238	SeqId_8887_21
SeqId_8889_5	Q9ULG6	CCPG1	15	55348466	SeqId_8889_5
SeqId_8890_9	Q14DG7	TMEM132B	12	125186836	SeqId_8890_9
SeqId_8891_7	Q9H3G5	CPVL	7	29071845	SeqId_8891_7
SeqId_8892_14	Q5VY43	PEAR1	1	156893698	SeqId_8892_14
SeqId_8893_29	P09874	PARP1	1	226362252	SeqId_8893_29
SeqId_8894_80	Q99729	HNRNPAB	5	178204533	SeqId_8894_80
SeqId_8897_3	A6NM11	LRRC37A2	17	46511511	SeqId_8897_3
SeqId_8899_75	Q9HAW9	UGT1A8	2	233617645	SeqId_8899_75
SeqId_8900_28	Q92859	NEO1	15	73051710	SeqId_8900_28
SeqId_8901_40	P61981	YWHAG	7	76358991	SeqId_8901_40
SeqId_8903_1	P09669	COX6C	8	99878794	SeqId_8903_1
SeqId_8905_20	Q9NPA1	KCNMB3	3	179243284	SeqId_8905_20
SeqId_8906_60	Q8N967	LRTM2	12	1820267	SeqId_8906_60
SeqId_8907_11	Q9Y4X1	UGT2A1	4	69599761	SeqId_8907_11
SeqId_8909_77	P46926	GNPDA1	5	142005441	SeqId_8909_77
SeqId_8913_22	Q96RL6	SIGLEC11	19	49958458	SeqId_8913_22
SeqId_8916_32	Q13586	STIM1	11	3854527	SeqId_8916_32
SeqId_8918_64	Q14289	PTK2B	8	27311482	SeqId_8918_64
SeqId_8921_139	Q86U42	PABPN1	14	23321289	SeqId_8921_139
SeqId_8922_4	Q9ULS5	TMCC3	12	94616061	SeqId_8922_4
SeqId_8923_94	Q8N428	GALNT16	14	69259277	SeqId_8923_94
SeqId_8924_55	Q9NYX4	CALY	10	133326175	SeqId_8924_55
SeqId_8925_25	Q7LG56	RRM2B	8	102214229	SeqId_8925_25
SeqId_8927_6	E0CX11	C7orf73	7	135662496	SeqId_8927_6
SeqId_8929_7	A6H8Y1	BDP1	5	71455651	SeqId_8929_7
SeqId_8931_124	P27469	G0S2	1	209675412	SeqId_8931_124
SeqId_8932_1	O75354	ENTPD6	20	25195693	SeqId_8932_1
SeqId_8933_84	Q06413	MEF2C	5	88729519	SeqId_8933_84
