id	prot_name	trait	file
12697	PIP4K2A	PI42A	12697_30_PIP4K2A_PI42A.txt.gz
12696	PRMT3	ANM3	12696_166_PRMT3_ANM3.txt.gz
12695	KLHL12	KLH12	12695_62_KLHL12_KLH12.txt.gz
12694	DIMT1	DIM1	12694_28_DIMT1_DIM1.txt.gz
12693	SH3BGRL	SH3L1	12693_2_SH3BGRL_SH3L1.txt.gz
12692	DOT1L	DOT1L	12692_56_DOT1L_DOT1L.txt.gz
12691	SHMT2	GLYM	12691_44_SHMT2_GLYM.txt.gz
12690	SEPT10	SEP10	12690_33_SEPT10_SEP10.txt.gz
12689	ARPC1B	ARC1B	12689_56_ARPC1B_ARC1B.txt.gz
12688	RPS6KA6	KS6A6	12688_115_RPS6KA6_KS6A6.txt.gz
12687	DECR1	DECR	12687_2_DECR1_DECR.txt.gz
12686	MPST	THTM	12686_15_MPST_THTM.txt.gz
12685	HOMER2	HOME2	12685_57_HOMER2_HOME2.txt.gz
12684	SCIN	ADSV	12684_5_SCIN_ADSV.txt.gz
12683	DPYSL5	DPYL5	12683_156_DPYSL5_DPYL5.txt.gz
12682	CCBL2	KAT3	12682_5_CCBL2_KAT3.txt.gz
12681	USP21	UBP21	12681_63_USP21_UBP21.txt.gz
12678	SNRPA	SNRPA	12678_66_SNRPA_SNRPA.txt.gz
12677	FLII	FLII	12677_164_FLII_FLII.txt.gz
12676	PACSIN1	PACN1	12676_1_PACSIN1_PACN1.txt.gz
12675	DARS	SYDC	12675_14_DARS_SYDC.txt.gz
12671	SULT1B1	ST1B1	12671_35_SULT1B1_ST1B1.txt.gz
12670	RAD1	RAD1	12670_15_RAD1_RAD1.txt.gz
12669	HECW1	HECW1	12669_30_HECW1_HECW1.txt.gz
12668	VPS4B	VPS4B	12668_7_VPS4B_VPS4B.txt.gz
12667	GDA	GUAD	12667_2_GDA_GUAD.txt.gz
12665	ILF2	ILF2	12665_16_ILF2_ILF2.txt.gz
12664	PTPN13	PTN13	12664_19_PTPN13_PTN13.txt.gz
12663	TST	THTR	12663_1_TST_THTR.txt.gz
12662	ECH1	ECH1	12662_82_ECH1_ECH1.txt.gz
12661	GABARAPL1	GBRL1	12661_44_GABARAPL1_GBRL1.txt.gz
12659	OLA1	GTPB9	12659_13_OLA1_GTPB9.txt.gz
12658	PANK3	PANK3	12658_72_PANK3_PANK3.txt.gz
12657	TSTA3	FCL	12657_2_TSTA3_FCL.txt.gz
12656	KLC1	KLC1	12656_1_KLC1_KLC1.txt.gz
12655	NAPB	SNAB	12655_30_NAPB_SNAB.txt.gz
12653	CSNK1G2	CSNK1G2	12653_13_CSNK1G2_CSNK1G2.txt.gz
12652	AHCYL1	SAHH2	12652_37_AHCYL1_SAHH2.txt.gz
12651	PDK2	PDK2	12651_21_PDK2_PDK2.txt.gz
12650	GNAI3	GNAI3	12650_43_GNAI3_GNAI3.txt.gz
12647	SETD2	SETD2	12647_52_SETD2_SETD2.txt.gz
12646	RPE	RPE	12646_2_RPE_RPE.txt.gz
12644	ADSS	PURA2	12644_63_ADSS_PURA2.txt.gz
12643	ARRB1	ARRB1	12643_4_ARRB1_ARRB1.txt.gz
12641	INPP5B	I5P2	12641_3_INPP5B_I5P2.txt.gz
12637	CRAT	CACP	12637_7_CRAT_CACP.txt.gz
12636	SMYD2	SMYD2	12636_113_SMYD2_SMYD2.txt.gz
12635	TRDMT1	TRDMT	12635_9_TRDMT1_TRDMT.txt.gz
12634	BCAR3	BCAR3	12634_79_BCAR3_BCAR3.txt.gz
12633	PTPN9	PTN9	12633_3_PTPN9_PTN9.txt.gz
12632	NAT1	ARY1	12632_14_NAT1_ARY1.txt.gz
12630	ARFIP2	ARFP2	12630_8_ARFIP2_ARFP2.txt.gz
12628	LANCL2	LANC2	12628_31_LANCL2_LANC2.txt.gz
12627	ATG7	ATG7	12627_97_ATG7_ATG7.txt.gz
12626	SENP7	SENP7	12626_6_SENP7_SENP7.txt.gz
12625	KLHL7	KLHL7	12625_138_KLHL7_KLHL7.txt.gz
12623	JARID2	JARD2	12623_84_JARID2_JARD2.txt.gz
12622	ASH1L	ASH1L	12622_96_ASH1L_ASH1L.txt.gz
12621	PPP2R1A	PP2AAA	12621_55_PPP2R1A_PP2AAA.txt.gz
12620	SEPT11	Septin_11	12620_3_SEPT11_Septin_11.txt.gz
12619	PPM1A	Protein_phophatase_2Ca	12619_14_PPM1A_Protein_phophatase_2Ca.txt.gz
12618	AKR1C1	Aldo_keto_reductase_1C1	12618_50_AKR1C1_Aldo_keto_reductase_1C1.txt.gz
12617	STK24	STK24	12617_2_STK24_STK24.txt.gz
12616	NRBP1	NRBP	12616_45_NRBP1_NRBP.txt.gz
12612	PSMB1	PSB1	12612_37_PSMB1_PSB1.txt.gz
12605	EXOSC3	Exosome_component_3	12605_1_EXOSC3_Exosome_component_3.txt.gz
12604	SCMH1	SCMH1	12604_16_SCMH1_SCMH1.txt.gz
12603	PABPC4	PABP4	12603_87_PABPC4_PABP4.txt.gz
12599	FERMT3	URP2	12599_10_FERMT3_URP2.txt.gz
12597	ATG5	Autophagy_protein_5	12597_68_ATG5_Autophagy_protein_5.txt.gz
12595	TMOD1	TMOD1	12595_11_TMOD1_TMOD1.txt.gz
12594	GCA	GRAN	12594_5_GCA_GRAN.txt.gz
12593	PDRG1	PDRG1	12593_33_PDRG1_PDRG1.txt.gz
12591	OPHN1	Oligophrenin_1	12591_27_OPHN1_Oligophrenin_1.txt.gz
12587	ARL2	ARL2	12587_65_ARL2_ARL2.txt.gz
12585	ERCC1	ERCC1	12585_39_ERCC1_ERCC1.txt.gz
12583	ARAF	ARAF	12583_77_ARAF_ARAF.txt.gz
12581	IMPA2	IMPA2	12581_39_IMPA2_IMPA2.txt.gz
12580	PSMB5	PSB5	12580_7_PSMB5_PSB5.txt.gz
12578	ARF3	ARF3	12578_13_ARF3_ARF3.txt.gz
12577	FEN1	FLAP_endonuclease_1	12577_100_FEN1_FLAP_endonuclease_1.txt.gz
12576	MAGEA3	MAGE_3	12576_21_MAGEA3_MAGE_3.txt.gz
12575	MTHFD1	C1TC	12575_30_MTHFD1_C1TC.txt.gz
12574	EDN2	Endothelin_2	12574_36_EDN2_Endothelin_2.txt.gz
12573	TRIM3	TRIM3	12573_80_TRIM3_TRIM3.txt.gz
12572	EFS	EFS	12572_236_EFS_EFS.txt.gz
12571	ARL3	ARL3	12571_14_ARL3_ARL3.txt.gz
12569	CCT5	TCP_1_epsilon	12569_25_CCT5_TCP_1_epsilon.txt.gz
12568	KEAP1	KEAP1	12568_14_KEAP1_KEAP1.txt.gz
12564	NIP7	NIP7	12564_9_NIP7_NIP7.txt.gz
12563	TNFAIP8	TFIP8	12563_2_TNFAIP8_TFIP8.txt.gz
12562	PKN1	PKN1	12562_1_PKN1_PKN1.txt.gz
12560	NT5C	NT5C	12560_9_NT5C_NT5C.txt.gz
12558	UBASH3B	UBS3B	12558_3_UBASH3B_UBS3B.txt.gz
12557	NOVA1	NOVA1	12557_18_NOVA1_NOVA1.txt.gz
12556	UBE2C	UBE2C	12556_7_UBE2C_UBE2C.txt.gz
12554	RAD51L3	RA51D	12554_10_RAD51L3_RA51D.txt.gz
12553	VRK1	VRK1	12553_5_VRK1_VRK1.txt.gz
12551	ITCH	ITCH	12551_3_ITCH_ITCH.txt.gz
12549	HPGDS	PTGD2	12549_33_HPGDS_PTGD2.txt.gz
12548	RRAGC	RRAGC	12548_75_RRAGC_RRAGC.txt.gz
12546	SMTN	SMTN	12546_1_SMTN_SMTN.txt.gz
12543	ZNF560	ZN560	12543_76_ZNF560_ZN560.txt.gz
12540	RHOG	RHOG	12540_25_RHOG_RHOG.txt.gz
12538	RGS7	RGS7	12538_19_RGS7_RGS7.txt.gz
12537	PURA	PURA	12537_88_PURA_PURA.txt.gz
12536	MTMR6	MTMR6	12536_46_MTMR6_MTMR6.txt.gz
12535	XRCC1	XRCC1	12535_2_XRCC1_XRCC1.txt.gz
12534	CALCOCO2	CACO2	12534_10_CALCOCO2_CACO2.txt.gz
12533	CYTH2	CYH2	12533_135_CYTH2_CYH2.txt.gz
12532	CDC34	UB2R1	12532_28_CDC34_UB2R1.txt.gz
12531	ERVV	1_ERVV1	12531_5_ERVV_1_ERVV1.txt.gz
12530	CKS1B	CKS_1	12530_14_CKS1B_CKS_1.txt.gz
12529	FKBP6	FKBP6	12529_32_FKBP6_FKBP6.txt.gz
12528	WRNIP1	WRIP1	12528_40_WRNIP1_WRIP1.txt.gz
12527	THRA	THA	12527_50_THRA_THA.txt.gz
12524	SAT2	SAT2	12524_18_SAT2_SAT2.txt.gz
12522	RAD23B	RD23B	12522_6_RAD23B_RD23B.txt.gz
12521	CDKN2C	CDN2C	12521_3_CDKN2C_CDN2C.txt.gz
12518	PBRM1	PB1	12518_289_PBRM1_PB1.txt.gz
12517	PDCD5	TFAR19	12517_52_PDCD5_TFAR19.txt.gz
12516	TEAD4	TEAD4	12516_13_TEAD4_TEAD4.txt.gz
12515	UCK2	UCK2	12515_45_UCK2_UCK2.txt.gz
12514	METTL1	METTL1	12514_16_METTL1_METTL1.txt.gz
12513	GLTP	GLTP	12513_8_GLTP_GLTP.txt.gz
12511	SLC41A2	S41A2	12511_83_SLC41A2_S41A2.txt.gz
12510	STAP1	STAP1	12510_3_STAP1_STAP1.txt.gz
12509	COMMD1	COMD1	12509_115_COMMD1_COMD1.txt.gz
12508	VPS24	CHMP3	12508_9_VPS24_CHMP3.txt.gz
12507	ITPKC	IP3KC	12507_16_ITPKC_IP3KC.txt.gz
12504	LMOD1	LMOD1	12504_26_LMOD1_LMOD1.txt.gz
12503	GPR68	SPR1	12503_5_GPR68_SPR1.txt.gz
12501	TBCA	TBCA	12501_10_TBCA_TBCA.txt.gz
12500	UBA2	SAE2	12500_88_UBA2_SAE2.txt.gz
12499	SH3GL2	SH3G2	12499_108_SH3GL2_SH3G2.txt.gz
12498	TAX1BP3	TX1B3	12498_12_TAX1BP3_TX1B3.txt.gz
12497	NUDT16L1	SDOS	12497_29_NUDT16L1_SDOS.txt.gz
12494	GABARAPL2	GBRL2	12494_99_GABARAPL2_GBRL2.txt.gz
12493	OTUB2	OTUB2	12493_42_OTUB2_OTUB2.txt.gz
12490	LAMTOR3	LTOR3	12490_92_LAMTOR3_LTOR3.txt.gz
12488	MCTS1	MCTS1	12488_9_MCTS1_MCTS1.txt.gz
12486	GLRX2	GLRX2	12486_8_GLRX2_GLRX2.txt.gz
12484	PITPNB	PIPNB	12484_67_PITPNB_PIPNB.txt.gz
12483	RORB	RORB	12483_62_RORB_RORB.txt.gz
12482	BPTF	BPTF	12482_5_BPTF_BPTF.txt.gz
12480	OTUD5	OTUD5	12480_9_OTUD5_OTUD5.txt.gz
12479	PRKAR1B	KAP1	12479_50_PRKAR1B_KAP1.txt.gz
12478	RPL30	RL30	12478_15_RPL30_RL30.txt.gz
12477	TSN	TSN	12477_42_TSN_TSN.txt.gz
12476	TIGAR	TIGAR	12476_50_TIGAR_TIGAR.txt.gz
12475	CLIC5	CLIC5	12475_48_CLIC5_CLIC5.txt.gz
12473	KCTD5	KCTD5	12473_48_KCTD5_KCTD5.txt.gz
12471	STAU1	STAU1	12471_47_STAU1_STAU1.txt.gz
12469	MAPRE1	MARE1	12469_19_MAPRE1_MARE1.txt.gz
12466	HNRNPA1	ROA1	12466_7_HNRNPA1_ROA1.txt.gz
12463	KLHL13	KLH13	12463_7_KLHL13_KLH13.txt.gz
12462	SETMAR	SETMR	12462_20_SETMAR_SETMR.txt.gz
12461	SIRT5	SIRT5	12461_8_SIRT5_SIRT5.txt.gz
12460	PSMA7	PSA7	12460_18_PSMA7_PSA7.txt.gz
12459	PLEKHA1	PKHA1	12459_13_PLEKHA1_PKHA1.txt.gz
12458	CHP1	CHP1	12458_79_CHP1_CHP1.txt.gz
12457	ADI1	MTND	12457_10_ADI1_MTND.txt.gz
12456	PFKFB3	F263	12456_5_PFKFB3_F263.txt.gz
12455	MYNN	MYNN	12455_48_MYNN_MYNN.txt.gz
12454	NTMT1	NTM1A	12454_105_NTMT1_NTM1A.txt.gz
12453	NXF1	NXF1	12453_161_NXF1_NXF1.txt.gz
12452	SUV420H2	SV422	12452_32_SUV420H2_SV422.txt.gz
12451	BACH1	BACH1	12451_62_BACH1_BACH1.txt.gz
12450	PMVK	PMVK	12450_42_PMVK_PMVK.txt.gz
12449	PPIH	PPIH	12449_16_PPIH_PPIH.txt.gz
12445	ANKRD27	ANR27	12445_50_ANKRD27_ANR27.txt.gz
12444	NR5A2	NR5A2	12444_39_NR5A2_NR5A2.txt.gz
12442	RHOD	RHOD	12442_4_RHOD_RHOD.txt.gz
12439	IRF9	ISGF3	12439_67_IRF9_ISGF3.txt.gz
12438	MPG	3MG	12438_127_MPG_3MG.txt.gz
12437	ULK3	ULK3	12437_18_ULK3_ULK3.txt.gz
12436	GSTO1	GST_omega_1	12436_84_GSTO1_GST_omega_1.txt.gz
12434	IST1	K0174	12434_25_IST1_K0174.txt.gz
12433	ARL11	ARL11	12433_8_ARL11_ARL11.txt.gz
12432	CACYBP	CYBP	12432_23_CACYBP_CYBP.txt.gz
12431	PELO	PELO	12431_13_PELO_PELO.txt.gz
12430	PAIP1	PAIP1	12430_78_PAIP1_PAIP1.txt.gz
12428	LYPLAL1	LYPL1	12428_2_LYPLAL1_LYPL1.txt.gz
12427	CDC25B	MPIP2	12427_8_CDC25B_MPIP2.txt.gz
12426	MOB1A	MOL1B	12426_19_MOB1A_MOL1B.txt.gz
12425	ARF6	ARF6	12425_104_ARF6_ARF6.txt.gz
12424	THYN1	THYN1	12424_107_THYN1_THYN1.txt.gz
12423	A1CF	A1CF	12423_38_A1CF_A1CF.txt.gz
12422	ALOX15B	LX15B	12422_143_ALOX15B_LX15B.txt.gz
12420	GPD1L	GPD1L	12420_10_GPD1L_GPD1L.txt.gz
12417	TPRKB	TPRKB	12417_46_TPRKB_TPRKB.txt.gz
12415	EDF1	EDF1	12415_122_EDF1_EDF1.txt.gz
12411	MAX	MAX	12411_60_MAX_MAX.txt.gz
12409	RAB7B	RAB7B	12409_90_RAB7B_RAB7B.txt.gz
12408	RAB22A	RB22A	12408_333_RAB22A_RB22A.txt.gz
12406	DIRAS3	ARHI	12406_119_DIRAS3_ARHI.txt.gz
12403	RAB39B	RB39B	12403_30_RAB39B_RB39B.txt.gz
12401	STAMBPL1	STALP	12401_3_STAMBPL1_STALP.txt.gz
12400	UBE2T	UBE2T	12400_25_UBE2T_UBE2T.txt.gz
12399	CCDC50	CCD50	12399_194_CCDC50_CCD50.txt.gz
12398	PAX4	PAX4	12398_15_PAX4_PAX4.txt.gz
12396	HIBCH	HIBCH	12396_19_HIBCH_HIBCH.txt.gz
12395	DARS2	SYDM	12395_86_DARS2_SYDM.txt.gz
12394	C16orf54	CP054	12394_53_C16orf54_CP054.txt.gz
12392	ARL1	ARL1	12392_30_ARL1_ARL1.txt.gz
12391	PDZD7	PDZD7	12391_27_PDZD7_PDZD7.txt.gz
12389	ORC6L	ORC6	12389_4_ORC6L_ORC6.txt.gz
12387	PDLIM4	PDLI4	12387_7_PDLIM4_PDLI4.txt.gz
12386	RNPEP	AMPB	12386_11_RNPEP_AMPB.txt.gz
12385	CAPN3	CAN3	12385_4_CAPN3_CAN3.txt.gz
12384	COPS7B	CSN7B	12384_92_COPS7B_CSN7B.txt.gz
12382	DDX58	DDX58	12382_2_DDX58_DDX58.txt.gz
12381	CBR1	CBR1	12381_26_CBR1_CBR1.txt.gz
12378	TAPBP	TPSN	12378_71_TAPBP_TPSN.txt.gz
12376	CDKN2D	p19_INK4d	12376_85_CDKN2D_p19_INK4d.txt.gz
12374	PAFAH1B3	PA1B3	12374_8_PAFAH1B3_PA1B3.txt.gz
12373	TRA2B	TRA2B	12373_73_TRA2B_TRA2B.txt.gz
12370	APOF	Apo_F	12370_30_APOF_Apo_F.txt.gz
12368	KAT2B	PCAF	12368_18_KAT2B_PCAF.txt.gz
12367	TMEM57	MACOI	12367_52_TMEM57_MACOI.txt.gz
12366	CRYGD	CRGD	12366_16_CRYGD_CRGD.txt.gz
12365	RUVBL1	RUVB1	12365_108_RUVBL1_RUVB1.txt.gz
12363	TRIB2	TRIB2	12363_70_TRIB2_TRIB2.txt.gz
12361	RRAS2	RRAS2	12361_102_RRAS2_RRAS2.txt.gz
12358	IGBP1	IGBP1	12358_6_IGBP1_IGBP1.txt.gz
12357	SNAP29	SNP29	12357_41_SNAP29_SNP29.txt.gz
12356	SRI	Sorcin	12356_65_SRI_Sorcin.txt.gz
12355	MRRF	RRFM	12355_223_MRRF_RRFM.txt.gz
12352	ARRDC3	ARRD3	12352_70_ARRDC3_ARRD3.txt.gz
12350	ETS2	ETS2	12350_86_ETS2_ETS2.txt.gz
12348	SARS2	SYSM	12348_46_SARS2_SYSM.txt.gz
12347	CCM2	CCM2	12347_29_CCM2_CCM2.txt.gz
12345	ANAPC10	APC10	12345_4_ANAPC10_APC10.txt.gz
12343	ACAP2	CENB2	12343_14_ACAP2_CENB2.txt.gz
12341	DUSP6	DUS6	12341_8_DUSP6_DUS6.txt.gz
12340	AARS	SYAC	12340_17_AARS_SYAC.txt.gz
12338	EGFLAM	EGFLA	12338_27_EGFLAM_EGFLA.txt.gz
12334	SHMT1	cSHMT	12334_25_SHMT1_cSHMT.txt.gz
12333	RPIA	RPIA	12333_87_RPIA_RPIA.txt.gz
12332	EEF2K	EF2K	12332_7_EEF2K_EF2K.txt.gz
12329	RPS6KA1	KS6A1	12329_21_RPS6KA1_KS6A1.txt.gz
12046	TARDBP	TADBP	12046_51_TARDBP_TADBP.txt.gz
12041	HSPA1L	HS71L	12041_33_HSPA1L_HS71L.txt.gz
12034	CAP1	CAP_1	12034_28_CAP1_CAP_1.txt.gz
12033	BUB1	BUB1	12033_3_BUB1_BUB1.txt.gz
12030	DES	Desmin	12030_82_DES_Desmin.txt.gz
12022	SMAD4	SMAD4	12022_12_SMAD4_SMAD4.txt.gz
12020	BPGM	PMGE	12020_39_BPGM_PMGE.txt.gz
12018	TPK1	TPK1	12018_84_TPK1_TPK1.txt.gz
12016	CBL	CBL	12016_60_CBL_CBL.txt.gz
12014	PTS	PTPS	12014_19_PTS_PTPS.txt.gz
12008	CD7	CD7	12008_3_CD7_CD7.txt.gz
12001	TJP1	ZO1	12001_7_TJP1_ZO1.txt.gz
11989	EMC1	EMC1	11989_35_EMC1_EMC1.txt.gz
11988	PTPRH	PTPRH	11988_24_PTPRH_PTPRH.txt.gz
11969	S100A2	S100A2	11969_5_S100A2_S100A2.txt.gz
11967	CRABP1	RABP1	11967_23_CRABP1_RABP1.txt.gz
11955	ARHGAP1	RHG01	11955_1_ARHGAP1_RHG01.txt.gz
11952	IGDCC3	IGDC3	11952_1_IGDCC3_IGDC3.txt.gz
11934	INTS3	INT3	11934_9_INTS3_INT3.txt.gz
11926	AAGAB	P34	11926_23_AAGAB_P34.txt.gz
11911	LRRC4B	LRC4B	11911_13_LRRC4B_LRC4B.txt.gz
11910	DLX4	DLX4	11910_27_DLX4_DLX4.txt.gz
11872	PCDHGB1	PCDGD	11872_9_PCDHGB1_PCDGD.txt.gz
11838	PIEZO1	FA38A	11838_130_PIEZO1_FA38A.txt.gz
11837	TNFRSF18	GITR	11837_7_TNFRSF18_GITR.txt.gz
11827	RORC	RORG	11827_7_RORC_RORG.txt.gz
11825	PPARGC1A	PRGC1	11825_27_PPARGC1A_PRGC1.txt.gz
11816	JAK2	JAK2	11816_84_JAK2_JAK2.txt.gz
11716	LRIT2	LRIT2	11716_28_LRIT2_LRIT2.txt.gz
11715	POU2F1	PO2F1	11715_1_POU2F1_PO2F1.txt.gz
11709	CPT1B	CPT1B	11709_29_CPT1B_CPT1B.txt.gz
11708	LCN1	LCN1	11708_2_LCN1_LCN1.txt.gz
11699	PTP4A2	TP4A2	11699_16_PTP4A2_TP4A2.txt.gz
11696	CRABP2	RABP2	11696_7_CRABP2_RABP2.txt.gz
11692	SHC4	SHC4	11692_21_SHC4_SHC4.txt.gz
11690	ANAPC7	APC7	11690_47_ANAPC7_APC7.txt.gz
11683	GGA3	GGA3	11683_19_GGA3_GGA3.txt.gz
11682	TXNIP	TXNIP	11682_7_TXNIP_TXNIP.txt.gz
11681	AGFG1	NUPL	11681_8_AGFG1_NUPL.txt.gz
11678	GJD2	CXD2	11678_105_GJD2_CXD2.txt.gz
11677	ZDHHC14	ZDH14	11677_17_ZDHHC14_ZDH14.txt.gz
11672	KIF16B	KI16B	11672_17_KIF16B_KI16B.txt.gz
11671	BRPF1	BRPF1	11671_19_BRPF1_BRPF1.txt.gz
11669	SLCO5A1	SO5A1	11669_39_SLCO5A1_SO5A1.txt.gz
11667	TNS2	TENC1	11667_29_TNS2_TENC1.txt.gz
11666	RGS8	RGS8	11666_72_RGS8_RGS8.txt.gz
11664	ARFGAP2	ARFG2	11664_32_ARFGAP2_ARFG2.txt.gz
11661	NLRP1	NALP1	11661_11_NLRP1_NALP1.txt.gz
11659	CLINT1	EPN4	11659_31_CLINT1_EPN4.txt.gz
11657	SOCS7	SOCS7	11657_86_SOCS7_SOCS7.txt.gz
11656	EVL	EVL	11656_110_EVL_EVL.txt.gz
11654	NRSN1	NRSN1	11654_77_NRSN1_NRSN1.txt.gz
11653	SLC6A9	SC6A9	11653_69_SLC6A9_SC6A9.txt.gz
11649	SMAP1	SMAP1	11649_3_SMAP1_SMAP1.txt.gz
11647	FZD10	Frizzled_10	11647_6_FZD10_Frizzled_10.txt.gz
11646	CHST9	Carbohydrate_sulfotransferase_9	11646_4_CHST9_Carbohydrate_sulfotransferase_9.txt.gz
11645	P4HA1	P4HA1	11645_9_P4HA1_P4HA1.txt.gz
11643	DTX3L	DTX3L	11643_73_DTX3L_DTX3L.txt.gz
11638	B3GALT2	B3GT2	11638_42_B3GALT2_B3GT2.txt.gz
11636	TAGLN2	Transgelin_2	11636_33_TAGLN2_Transgelin_2.txt.gz
11634	RGS10	RGS10	11634_32_RGS10_RGS10.txt.gz
11633	AHSA1	AHSA1	11633_89_AHSA1_AHSA1.txt.gz
11626	UBE2V1	UB2V1	11626_7_UBE2V1_UB2V1.txt.gz
11618	MYB	MYB	11618_83_MYB_MYB.txt.gz
11617	ITGAL	LFA_1_alpha_L_chain	11617_1_ITGAL_LFA_1_alpha_L_chain.txt.gz
11616	HSF1	HSF1	11616_9_HSF1_HSF1.txt.gz
11615	DAPP1	DAPP1	11615_16_DAPP1_DAPP1.txt.gz
11614	ERH	ERH	11614_29_ERH_ERH.txt.gz
11608	MAP1LC3B	MLP3B	11608_5_MAP1LC3B_MLP3B.txt.gz
11607	BRD1	BRD1	11607_15_BRD1_BRD1.txt.gz
11606	DNAJB6	DNJB6	11606_22_DNAJB6_DNJB6.txt.gz
11601	DHX8	DHX8	11601_26_DHX8_DHX8.txt.gz
11596	ZNF75D	ZN75D	11596_47_ZNF75D_ZN75D.txt.gz
11593	CXCL9	MIG	11593_21_CXCL9_MIG.txt.gz
11592	ELAVL1	ELAV1	11592_1_ELAVL1_ELAV1.txt.gz
11591	PRC1	PRC1	11591_43_PRC1_PRC1.txt.gz
11590	RBM23	RBM23	11590_5_RBM23_RBM23.txt.gz
11587	MGA	MGAP	11587_5_MGA_MGAP.txt.gz
11582	DNAJA2	DNJA2	11582_63_DNAJA2_DNJA2.txt.gz
11573	SRSF6	SRSF6	11573_3_SRSF6_SRSF6.txt.gz
11572	DNM2	DYN2	11572_4_DNM2_DYN2.txt.gz
11571	KLRC3	NKG2E	11571_75_KLRC3_NKG2E.txt.gz
11570	BCAP29	BAP29	11570_94_BCAP29_BAP29.txt.gz
11568	FKBP1B	FKB1B	11568_2_FKBP1B_FKB1B.txt.gz
11567	ZNF10	ZNF10	11567_23_ZNF10_ZNF10.txt.gz
11566	KRT72	Keratin_72	11566_48_KRT72_Keratin_72.txt.gz
11565	ZNF23	ZNF23	11565_58_ZNF23_ZNF23.txt.gz
11563	SYTL4	SYTL4	11563_51_SYTL4_SYTL4.txt.gz
11562	POLE2	DPOE2	11562_9_POLE2_DPOE2.txt.gz
11560	NFATC4	NFAC4	11560_76_NFATC4_NFAC4.txt.gz
11557	SMURF1	SMUF1	11557_3_SMURF1_SMUF1.txt.gz
11556	ARFGAP1	ARFG1	11556_19_ARFGAP1_ARFG1.txt.gz
11551	HMG20B	HM20B	11551_16_HMG20B_HM20B.txt.gz
11549	ISL1	ISL1	11549_6_ISL1_ISL1.txt.gz
11548	CDC25A	MPIP1	11548_84_CDC25A_MPIP1.txt.gz
11547	MUSK	MUSK	11547_84_MUSK_MUSK.txt.gz
11546	CYGB	CYGB	11546_7_CYGB_CYGB.txt.gz
11544	PHF3	PHF3	11544_39_PHF3_PHF3.txt.gz
11543	LIMA1	LIMA1	11543_84_LIMA1_LIMA1.txt.gz
11542	TMEM230	TM230	11542_11_TMEM230_TM230.txt.gz
11540	FOXO3	FOXO3A	11540_37_FOXO3_FOXO3A.txt.gz
11539	ATP5J2	ATPK	11539_4_ATP5J2_ATPK.txt.gz
11538	MLYCD	DCMC	11538_216_MLYCD_DCMC.txt.gz
11537	TFR2	TFR2	11537_12_TFR2_TFR2.txt.gz
11536	MYSM1	MYSM1	11536_9_MYSM1_MYSM1.txt.gz
11534	LRIT3	LRIT3	11534_6_LRIT3_LRIT3.txt.gz
11531	C10orf54	GI24	11531_24_C10orf54_GI24.txt.gz
11530	HMBS	HEM3	11530_37_HMBS_HEM3.txt.gz
11516	FABP1	FABPL	11516_7_FABP1_FABPL.txt.gz
11514	CD59	CD59	11514_196_CD59_CD59.txt.gz
11513	CD38	CD38	11513_92_CD38_CD38.txt.gz
11510	APOL1	Apo_L1	11510_31_APOL1_Apo_L1.txt.gz
11494	ELL2	ELL2	11494_4_ELL2_ELL2.txt.gz
11493	DYNLL2	DYL2	11493_169_DYNLL2_DYL2.txt.gz
11490	UBL4A	UBL4A	11490_42_UBL4A_UBL4A.txt.gz
11486	ZNF174	ZN174	11486_26_ZNF174_ZN174.txt.gz
11481	HAVCR2	TIMD3	11481_25_HAVCR2_TIMD3.txt.gz
11480	ALDH3A1	Aldehyde_dehydrogenase__class_3	11480_1_ALDH3A1_Aldehyde_dehydrogenase__class_3.txt.gz
11476	VPS4A	VPS4A	11476_43_VPS4A_VPS4A.txt.gz
11468	RBM19	RBM19	11468_15_RBM19_RBM19.txt.gz
11465	GPR135	GP135	11465_4_GPR135_GP135.txt.gz
11464	RELB	RELB	11464_9_RELB_RELB.txt.gz
11462	RBFOX2	RBM9	11462_8_RBFOX2_RBM9.txt.gz
11459	ELL	ELL	11459_81_ELL_ELL.txt.gz
11458	PCBP1	PCBP1	11458_30_PCBP1_PCBP1.txt.gz
11457	GALE	GALE	11457_53_GALE_GALE.txt.gz
11456	MAGEB10	MAGBA	11456_2_MAGEB10_MAGBA.txt.gz
11454	EIF3G	EIF3G	11454_87_EIF3G_EIF3G.txt.gz
11449	CAPZA1	CAZA1	11449_22_CAPZA1_CAZA1.txt.gz
11448	GALK1	GALK1	11448_34_GALK1_GALK1.txt.gz
11444	POLR3F	RPC6	11444_49_POLR3F_RPC6.txt.gz
11442	DNER	DNER	11442_1_DNER_DNER.txt.gz
11441	PYGL	PYGL	11441_11_PYGL_PYGL.txt.gz
11440	SOCS3	SOCS_3	11440_58_SOCS3_SOCS_3.txt.gz
11439	RHPN2	RHPN2	11439_88_RHPN2_RHPN2.txt.gz
11438	DNAJB2	DNJB2	11438_6_DNAJB2_DNJB2.txt.gz
11436	INA	AINX	11436_6_INA_AINX.txt.gz
11433	TCTN2	TECT2	11433_11_TCTN2_TECT2.txt.gz
11432	PQBP1	PQBP1	11432_11_PQBP1_PQBP1.txt.gz
11431	RECQL	RECQ1	11431_235_RECQL_RECQ1.txt.gz
