id,trait,group_name,year,author,consortium,sex,population,unit,nsnp,sample_size,initial_build,category,pmid,sd,note,ncase,ncontrol
prot-5-4651,9329_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TREML1,,
prot-5-4652,9332_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DEFB136,,
prot-5-4653,9333_59,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ERP27,,
prot-5-4654,9335_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PSG9,,
prot-5-4655,9337_43,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TAC1,,
prot-5-4656,9339_204,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FKBP2,,
prot-5-4657,9340_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FKBP14,,
prot-5-4658,9341_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PDGFD,,
prot-5-4659,9343_16,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL2RB,,
prot-5-4660,9345_436,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,WFDC13,,
prot-5-4661,9348_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C1RL,,
prot-5-4662,9350_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FSTL4,,
prot-5-4663,9357_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CREG1,,
prot-5-4664,9359_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DLK2,,
prot-5-4665,9360_33,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EDIL3,,
prot-5-4666,9361_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PCDHAC2,,
prot-5-4667,9363_11,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CT55,,
prot-5-4668,9365_91,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EYS,,
prot-5-4669,9366_54,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IL21R,,
prot-5-4670,9368_64,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LRTM1,,
prot-5-4671,9369_174,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LRRC4C,,
prot-5-4672,9370_69,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GGH,,
prot-5-4673,9372_157,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MPZL2,,
prot-5-4674,9374_24,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NNAT,,
prot-5-4675,9377_25,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,KITLG,,
prot-5-4676,9378_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FIBCD1,,
prot-5-4677,9379_248,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SMIM10,,
prot-5-4678,9380_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PLA2G12B,,
prot-5-4679,9383_24,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CHI3L2,,
prot-5-4680,9384_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CAMP,,
prot-5-4681,9385_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GAA,,
prot-5-4682,9386_42,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TTC9B,,
prot-5-4683,9388_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MCEE,,
prot-5-4684,9391_60,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PCSK1N,,
prot-5-4685,9392_43,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MGAT4A,,
prot-5-4686,9394_19,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CPQ,,
prot-5-4687,9398_30,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GALP,,
prot-5-4688,9401_57,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TRABD2A,,
prot-5-4689,9402_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DCBLD1,,
prot-5-4690,9409_11,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TPSAB1,,
prot-5-4691,9412_52,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ACVR2B,,
prot-5-4692,9416_77,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CPM,,
prot-5-4693,9443_137,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CTSK,,
prot-5-4694,9444_70,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DGCR6,,
prot-5-4695,9445_44,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C19orf18,,
prot-5-4696,9449_150,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C4BPA,,
prot-5-4697,9450_18,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CDK2AP1,,
prot-5-4698,9451_20,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,UMOD,,
prot-5-4699,9453_12,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,VEGFB,,
prot-5-4700,9457_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CAV2,,
prot-5-4701,9459_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FAS,,
prot-5-4702,9468_8,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LMAN2,,
prot-5-4703,9470_15,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,METTL24,,
prot-5-4704,9474_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ASGR2,,
prot-5-4705,9475_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GPX5,,
prot-5-4706,9478_69,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PRPSAP1,,
prot-5-4707,9482_110,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NUDT9,,
prot-5-4708,9484_75,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DSG2,,
prot-5-4709,9486_13,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DEFB125,,
prot-5-4710,9487_60,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GHRH,,
prot-5-4711,9490_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C4orf32,,
prot-5-4712,9495_10,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CXCL17,,
prot-5-4713,9503_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NMS,,
prot-5-4714,9504_19,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RAB27A,,
prot-5-4715,9506_10,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,APOL1,,
prot-5-4716,9509_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TMEM38B,,
prot-5-4717,9511_61,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NXPH2,,
prot-5-4718,9513_9,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FGF22,,
prot-5-4719,9518_95,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PLA1A,,
prot-5-4720,9522_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,AIFM1,,
prot-5-4721,9523_34,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ITM2C,,
prot-5-4722,9524_46,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SPATA31D4,,
prot-5-4723,9525_1,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PTK7,,
prot-5-4724,9526_3,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CLPSL1,,
prot-5-4725,9531_24,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LST1,,
prot-5-4726,9532_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,WBP1L,,
prot-5-4727,9536_16,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EDDM3A,,
prot-5-4728,9541_15,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,B3GALT1,,
prot-5-4729,9543_131,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,COG8,,
prot-5-4730,9544_24,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,C7orf69,,
prot-5-4731,9545_156,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GZMK,,
prot-5-4732,9547_29,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EMID1,,
prot-5-4733,9550_153,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TTC17,,
prot-5-4734,9557_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MANSC1,,
prot-5-4735,9561_21,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,VCAN,,
prot-5-4736,9565_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PAWR,,
prot-5-4737,9568_289,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FCAMR,,
prot-5-4738,9573_108,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TXNDC11,,
prot-5-4739,9574_11,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BIN1,,
prot-5-4740,9576_58,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MNX1,,
prot-5-4741,9577_26,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SYT2,,
prot-5-4742,9578_263,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MANSC4,,
prot-5-4743,9579_59,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PRRG4,,
prot-5-4744,9580_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,LAMC2,,
prot-5-4745,9581_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PRPF6,,
prot-5-4746,9582_93,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SUSD1,,
prot-5-4747,9583_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RNF24,,
prot-5-4748,9585_80,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CLMP,,
prot-5-4749,9590_10,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,COX7A2L,,
prot-5-4750,9594_30,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SLC30A5,,
prot-5-4751,9595_11,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,B4GALT2,,
prot-5-4752,9598_23,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CSMD1,,
prot-5-4753,9599_6,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PIANP,,
prot-5-4754,9600_55,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,THSD7A,,
prot-5-4755,9606_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NUP210L,,
prot-5-4756,9607_39,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PRR27,,
prot-5-4757,9609_25,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ZNF275,,
prot-5-4758,9638_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TIGIT,,
prot-5-4759,9713_67,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PDGFRL,,
prot-5-4760,9715_15,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IGSF3,,
prot-5-4761,9719_145,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MMP16,,
prot-5-4762,9723_105,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MMRN2,,
prot-5-4763,9728_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CCNB1IP1,,
prot-5-4764,9730_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GHDC,,
prot-5-4765,9735_44,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CD96,,
prot-5-4766,9738_7,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,FAF2,,
prot-5-4767,9739_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MSH2,,
prot-5-4768,9742_59,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DDX39B,,
prot-5-4769,9744_139,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DNAJA4,,
prot-5-4770,9745_20,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EIF4E2,,
prot-5-4771,9747_48,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,MARK3,,
prot-5-4772,9748_31,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,GSTM3,,
prot-5-4773,9751_72,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,YBX1,,
prot-5-4774,9753_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,EZR,,
prot-5-4775,9754_33,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NQO2,,
prot-5-4776,9757_29,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ENAH,,
prot-5-4777,9758_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RPS4X,,
prot-5-4778,9759_13,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IDO1,,
prot-5-4779,9762_14,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,VASP,,
prot-5-4780,9764_79,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HNRNPF,,
prot-5-4781,9765_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NDE1,,
prot-5-4782,9767_22,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RIPPLY1,,
prot-5-4783,9769_48,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DNER,,
prot-5-4784,9772_153,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NLGN2,,
prot-5-4785,9773_15,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RNF149,,
prot-5-4786,9774_59,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,RNF150,,
prot-5-4787,9778_45,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TMEM52B,,
prot-5-4788,9779_63,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,HERPUD2,,
prot-5-4789,9783_75,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DNAJC11,,
prot-5-4790,9786_310,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IER3,,
prot-5-4791,9789_52,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SYNE2,,
prot-5-4792,9790_28,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,BRSK2,,
prot-5-4793,9793_145,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,IGDCC4,,
prot-5-4794,9794_17,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ADCK4,,
prot-5-4795,9796_4,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,CEL,,
prot-5-4796,9800_20,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NDUFB8,,
prot-5-4797,9802_27,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,PNPLA2,,
prot-5-4798,9805_51,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,SEMA4B,,
prot-5-4799,9808_41,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,TNRC6B,,
prot-5-4800,9815_5,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ARHGAP1,,
prot-5-4801,9816_37,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,ISOC1,,
prot-5-4802,9819_110,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,NUP210,,
prot-5-4803,9823_2,Public,2021,"Ferkingstad, Egil",deCODE,Males and Females,European,SD,3e+07,>30000,HG19/GRCh37,protein,34857953,1,DHFR,,
